user_id,problem_id,skill_id,correct
2302,7710,41,0
2302,7702,41,0
2302,7782,41,1
2302,7717,41,1
2302,7765,41,1
2302,7775,41,1
2302,7767,41,1
2302,6488,33,1
2302,6474,33,1
2302,6484,33,1
2302,6471,33,1
2302,6469,33,1
2302,6491,33,1
2302,6522,33,1
2302,6512,33,1
2302,6647,33,1
2302,6601,33,1
2302,12552,71,1
2302,12353,71,1
2302,12372,71,1
2302,12511,71,1
2302,12377,71,1
2302,12344,71,1
2302,12432,71,1
2302,12335,71,0
2302,12333,71,1
2302,12424,71,1
2302,12457,71,1
2302,12336,71,1
2302,12403,71,1
2302,12528,71,0
2302,12565,71,0
2302,12453,71,1
2302,12532,71,1
2302,12561,71,0
2302,12580,71,1
2302,12456,71,1
2302,12419,71,1
2302,12451,71,1
2302,12421,71,1
2302,7846,42,0
2302,7912,42,1
2302,7964,42,1
2302,7901,42,1
2302,7887,42,1
2302,7904,42,0
2302,7844,42,0
2302,7877,42,1
2302,7919,42,0
2302,7845,42,1
2302,7922,42,1
2302,7810,42,1
2302,7861,42,1
2302,7927,42,1
2302,7850,42,0
2302,7842,42,1
2302,7857,42,1
2302,7828,42,1
2302,7849,42,1
2302,7889,42,1
2302,7473,38,1
2302,7449,38,1
2302,7457,38,1
2302,7453,38,1
2302,7482,38,1
2302,5496,30,1
2302,5533,30,1
2302,5465,30,1
2302,5505,30,1
2302,5448,30,0
2302,5554,30,1
2302,5616,30,0
2302,5449,30,1
2302,5492,30,1
2302,5520,30,1
2302,8089,44,0
2346,10085,54,1
2346,7375,37_54,1
2346,11378,68,0
2346,11577,68,1
2346,11571,68,1
2346,11643,68,1
2346,11758,69,1
2346,12365,71,1
2346,7358,37,1
2346,7350,37,1
2346,7352,37,1
2346,7351,37,1
2346,7342,37,1
2346,5944,32,1
2346,5629,30,1
2346,5711,30,1
2346,5632,30,1
2346,5661,30,1
2346,5483,30,1
2346,5449,30,0
2346,5521,30,1
2346,5450,30,1
2346,5448,30,1
2346,10141,55,1
2346,11929,70,1
2346,11562,68,1
2346,9939,52,1
2346,9925,52,1
2346,9897,52,1
2346,9933,52,1
2346,9914,52,0
2346,9938,52,1
2346,9868,52,1
2346,9861,52,1
2346,9853,52,0
2346,9850,52,1
2346,12144,70,1
2346,7790,42,1
2346,11843,70,1
2346,6222,32,1
2346,6922,34,1
2346,13994,86,0
2346,13986,86,0
2346,13965,86,0
1638,2991,15,1
1638,3075,15,1
1638,5526,30,1
1638,5458,30,0
1638,5741,30,1
1638,5459,30,1
1638,5541,30,1
1638,5575,30,0
1638,5531,30,0
1638,5581,30,0
1638,5717,30,1
1638,5491,30,0
1638,5594,30,1
1638,5516,30,1
1638,5748,30,1
1638,5597,30,1
2697,7369,37_54,1
2697,8257,45_54,1
2697,8325,45_54,1
2697,7402,37_54,1
2697,8289,45_54,1
2697,10066,54,1
2697,10086,54,1
2697,8281,45_54,1
2697,8337,45_54,1
2697,10065,54,1
2697,11591,68,1
2697,11385,68,1
2697,11570,68,1
2697,11465,68,1
2697,11510,68,1
2697,11363,68,1
2697,11572,68,1
2697,11365,68,1
2697,11447,68,1
2697,11331,68,1
2697,11838,70,0
2697,12196,70,1
2697,12138,70,1
2697,11880,70,1
2697,12057,70,1
2697,12067,70,1
2697,6169,32,1
2697,5981,32,1
2697,6086,32,1
2697,6348,32,1
2697,6346,32,1
2697,6053,32,1
2697,6614,33,0
2697,6625,33,1
2697,6610,33,1
2697,6615,33,1
2697,11811,70,1
2697,11976,70,1
2697,11893,70,1
2697,12231,70,1
2697,8610,46,1
2697,8532,46,1
2697,8561,46,1
2697,7645,46_39,1
2697,7659,39_46,1
2697,7648,39_46,1
2697,7681,46_39,1
2697,7693,39_46,1
2697,6781,35_46_34,1
2697,6833,34_46_35,0
2697,6945,35_46_34,0
2697,6941,34_46_35,1
2697,6995,35_46_34,0
2697,7916,42,0
2697,7812,42,0
2697,12340,71,1
2697,12466,71,1
2697,12354,71,1
2697,12339,71,1
2697,12445,71,1
2697,12411,71,1
2697,12557,71,1
2697,12525,71,1
2697,12439,71,1
2697,12478,71,1
2697,7503,38,1
2697,7448,38,1
2697,7474,38,1
2697,7515,38,1
2697,7468,38,1
2697,12350,71,0
2697,12515,71,1
2697,12560,71,1
2697,12502,71,0
2697,12572,71,1
2697,12582,71,1
2697,12551,71,1
2697,12519,71,1
2697,12498,71,1
2697,7890,42,1
2697,7894,42,1
2697,7871,42,1
2697,7896,42,1
2697,7843,42,1
2697,11743,69,1
2697,11765,69,1
2697,11758,69,1
2697,11738,69,1
2697,11766,69,1
2697,11220,67,1
2697,11125,67,1
2697,11167,67,1
2697,11199,67,1
2697,11139,67,1
2697,7922,42,0
2697,7868,42,0
2697,7835,42,1
2697,7859,42,1
2697,7797,42,0
2697,7934,42,1
2697,7902,42,1
2697,7919,42,1
2697,7856,42,1
2697,7869,42,1
1284,1424,9_7,1
1284,1365,7_9,1
1284,2133,9,1
1284,2436,12,0
1284,2163,9,1
1284,2370,10,1
1284,2293,10,1
1284,2976,15,1
1284,2993,15,1
1486,2367,10,0
1486,2174,9,0
1486,2136,9,0
1486,2355,10,1
1486,2211,10,0
1486,2427,12,0
1486,2225,10,0
3406,9183,48,0
3406,9084,48,0
260,71,1_10,1
260,51,1_10,1
260,4,1_10,1
260,16,1_10,1
260,53,10_1,1
260,46,1_10,1
260,18,12_1,0
260,73,12_1,1
260,5,12_1,1
260,28,1_12,1
260,72,1_10,0
260,13,1_10,1
260,54,10_1,1
260,57,10_1,1
1732,3018,15,1
1732,3032,15,1
1732,3047,15,1
1732,3132,15,1
1732,3002,15,1
2033,14206,87,0
2033,14161,87,0
2033,14470,87,0
2033,14309,87,0
2033,14171,87,0
2033,14442,87,0
2033,14443,87,0
2033,14444,87,0
2033,14280,87,0
2033,14106,87,0
2033,14911,87,0
2033,14912,87,1
2033,14913,87,0
2033,14113,87,0
2033,14112,87,0
2033,14276,87,0
2033,14757,87,1
2033,14758,87,0
2033,14759,87,1
2033,14121,87,0
2033,14155,87,0
2033,14156,87,1
2033,14157,87,0
2033,14188,87,0
2033,14197,87,1
2033,14198,87,0
2033,14199,87,1
2033,14159,87,0
2033,14914,87,0
2033,14915,87,1
2033,14916,87,0
2033,3895,21,0
2033,3859,21,1
2033,3946,21,1
2033,3959,21,1
2033,3914,21,1
2033,3945,21,0
2033,3893,21,1
2033,3860,21,1
2033,4053,21,1
2033,3919,21,1
2033,3975,21,1
2033,4013,21,1
2033,3931,21,1
2033,3896,21,1
2033,3948,21,0
2033,4021,21,1
2033,4065,21,1
2033,4029,21,1
2033,4003,21,1
2033,4043,21,1
2033,4062,21,1
2033,3961,21,1
2033,3989,21,1
2033,13877,85,1
2033,13880,85,1
2033,14000,86,1
2033,10139,55,1
2033,10151,55,1
2033,10172,55,1
2033,10241,55,1
2033,10194,55,1
2033,10188,55,1
2033,10182,55,1
2033,10175,55,1
2033,10230,55,1
2033,10141,55,1
2521,5459,30,1
2521,5635,30,1
2521,5688,30,1
2521,5763,30,0
2521,5740,30,0
2521,5757,30,1
2521,5441,30,1
2521,5660,30,1
2363,11396,68,1
2363,11428,68,0
2363,12090,70,1
2363,11829,70,1
2363,10212,55,0
2363,10292,55,1
2363,10164,55,1
2363,10288,55,1
2363,7896,42,0
2363,7790,42,1
2363,7822,42,1
2363,7894,42,0
2363,7833,42,0
2363,12538,71,0
2363,15120,87,1
2363,14272,87,0
2363,14459,87,1
2363,14460,87,1
2363,14461,87,1
2363,14368,87,0
2363,14661,87,1
2363,14662,87,1
2363,14663,87,1
2363,8135,44,1
2363,5494,30,1
2363,5748,30,0
2363,5942,32,1
2363,5523,30,1
2363,5539,30,1
2363,5489,30,0
2363,5683,30,0
2363,5607,30,0
2363,5679,30,0
2363,5638,30,0
2363,5434,30,0
2363,7889,42,1
2363,12406,71,1
2363,12420,71,0
2363,12481,71,1
2363,12556,71,1
2363,12546,71,1
2363,11832,70,1
2363,14187,87,1
2363,15113,87,1
2363,15056,87,1
2363,14485,87,0
2363,7806,42,1
2363,14423,87,0
2363,11141,67,1
2363,5433,30,0
2363,5582,30,1
2363,5574,30,0
2363,5547,30,0
2363,5586,30,1
2363,5598,30,1
2363,7251,36,1
22,50,1_10,1
22,43,1_10,1
22,1413,9_7,1
22,1485,7_9,1
22,2394,12,1
22,1567,7_10,1
22,1461,11_7,1
22,1572,11_7,1
22,1489,12_7,0
22,1474,12_7,1
22,1515,12_7,1
22,1530,7_12,1
22,1131,11_6,1
22,1136,6_12,1
22,1137,6_11,1
22,1581,7_10,1
2631,11038,59,1
2631,6262,32_33,0
2631,6279,33_32,1
2631,6280,32_33,0
2631,6281,32_33,0
2631,6272,32_33,1
2631,6282,32_33,1
2631,6283,32_33,1
2631,6264,33_32,1
2631,6284,32_33,1
2631,6495,33,1
2631,6470,33,1
2631,6465,33,1
2631,6473,33,1
2631,6528,33,1
2631,14120,87,1
2631,14397,87,1
2631,14282,87,1
2631,14150,87,0
2631,14119,87,1
3510,10130,54,0
3510,10095,54,1
3510,10133,54,1
3510,10121,54,1
3510,10118,54,0
3510,10124,54,1
3510,10093,54,1
3510,10098,54,1
3510,10132,54,1
3510,10094,54,0
3510,10122,54,1
3510,10120,54,1
3510,10098,54,1
3510,10096,54,0
1303,1412,7_9,0
1303,1554,9_7,1
1303,1459,11_7,1
1303,1501,11_7,1
1303,1585,7_10,0
1303,1465,7_9,1
1303,1668,7_9,1
1303,2357,10,0
1303,2299,10,0
1303,2206,9,1
1303,2259,10,1
1303,2447,12,1
1303,2227,10,1
1303,1427,7_10,1
1303,1491,7_10,0
1303,1596,7_10,1
1303,2988,15,1
1303,2974,15,1
2149,8293,45_54,1
2149,7410,37_54,1
2149,10091,54,1
2149,7416,54_37,1
2149,10089,54,1
2149,12169,70,1
2149,11741,69,1
2149,12073,70,1
2149,11992,70,1
2149,11482,68,1
2149,14027,86,0
2149,14058,86,0
2149,14059,86,1
2149,14060,86,0
2149,14041,86,1
2149,13996,86,1
2149,13959,86,1
2149,13937,86,1
2149,13949,86,1
2149,13972,86,1
2149,13859,85,1
2149,13892,85,1
2149,14037,86,1
2149,13948,86,1
2149,12435,71,1
2149,7791,42,1
2149,7810,42,0
2149,11040,59,1
2149,11032,59,0
2149,11034,59,1
2149,11042,59,1
2149,5913,31_39_48,0
2149,5914,31,0
2149,11110,64,0
2149,5776,30,1
2149,5775,30,1
2149,5784,30,1
2149,5788,30,1
2149,14115,87,0
2149,14116,87,1
2149,14117,87,1
2149,14118,87,0
2149,14103,87,0
2149,14819,87,1
2149,14820,87,1
2149,14821,87,0
2149,14418,87,0
2149,14737,87,1
2149,14435,87,1
2149,14188,87,1
2149,6274,32_33,1
2149,6276,32_33,1
2149,6214,33_32,1
2149,6291,32_33,1
2149,6267,32_33,1
2149,6489,33,1
2149,6471,33,1
2149,6502,33,1
2149,6520,33,1
2149,6467,33,1
2149,15320,88,1
2149,15255,88,1
2149,15222,88,0
2149,15286,88,1
2149,15287,88,1
2149,15288,88,1
2149,15260,88,1
2149,15293,88,1
2149,15213,88,1
2149,15160,88,1
2149,14368,87,0
2149,14822,87,0
2149,14823,87,1
2149,14824,87,1
2149,14345,87,1
2149,14291,87,1
2149,14296,87,0
2149,14297,87,1
2149,14298,87,1
2149,14299,87,1
2149,14225,87,1
2149,14335,87,1
2149,14220,87,1
2149,14136,87,1
2149,14349,87,1
2149,8628,47,0
2149,8642,47,0
2149,8635,47,0
2149,8684,47,0
2149,8672,47,1
2149,8636,47,1
2149,8643,47,1
2149,8668,47,1
2149,8681,47,1
2149,15940,95,0
2149,15941,95,0
2149,15942,95,1
2149,15943,95,1
2149,15926,95,1
2149,15898,95,1
2149,15948,95,1
2149,16584,107,1
2149,16553,107,1
2149,16585,107,1
2149,16586,107,1
2149,16572,107,1
2149,16587,107,1
3717,12538,71,1
3717,12430,71,1
3717,12444,71,1
3717,12431,71,1
3717,12492,71,1
3717,12516,71,0
3717,12561,71,1
3717,12423,71,1
3717,12539,71,1
3717,12428,71,1
3717,12497,71,1
1879,3657,19,0
1879,3273,17_16,0
1879,3425,16_17,0
4106,14965,87,1
4106,14450,87,1
4106,15062,87,0
4106,14561,87,1
4106,14238,87,1
4106,14709,87,1
4106,14708,87,1
4106,14534,87,0
4106,14537,87,1
4106,14266,87,1
4106,14607,87,1
8,1406,7,1
8,1508,7,0
8,1983,8,0
8,1984,8,0
8,1958,8,1
8,1951,8,1
8,1975,8,1
8,11745,69,0
8,11752,69,0
8,11753,69,0
8,11750,69,0
8,11761,69,0
8,12362,71,0
8,12409,71,0
8,12340,71,0
8,12432,71,1
8,12395,71,1
8,12008,70,1
8,12390,71,1
8,7790,42,0
8,7786,42,0
8,11746,69,0
8,11742,69,1
8,11759,69,1
8,11747,69,0
8,11751,69,1
8,11758,69,1
8,11765,69,1
8,12393,71,0
8,12442,71,1
8,12352,71,1
8,12346,71,1
8,11765,69,1
8,12009,70,1
8,7253,36,1
8,12010,70,1
8,11478,68,1
8,11980,70,1
8,11479,68,0
8,11371,68,1
8,11480,68,1
8,11383,68,1
8,10080,54,1
8,8270,45_54,1
8,11749,69,1
8,12345,71,0
8,12380,71,1
8,12443,71,1
8,12444,71,1
8,12445,71,1
8,7349,37,1
8,7344,37,1
8,7365,37,1
8,7343,37,0
8,7342,37,1
8,7403,37,1
8,7387,37,0
8,7390,37,1
8,7357,37,1
8,5924,32,1
8,5609,30,0
8,5610,30,1
8,5611,30,1
8,5612,30,1
8,5539,30,0
8,5613,30,1
8,5614,30,1
8,5580,30,1
8,5489,30,0
8,5594,30,1
8,5431,30,0
8,5557,30,0
8,5451,30,1
8,5615,30,1
8,5586,30,1
8,5616,30,0
8,4211,43_23,0
8,4181,23_50,0
8,4212,50_23,0
8,4213,23_43,0
8,4177,50_23,1
8,4214,23,0
8,4215,43_23,1
8,8087,44,0
8,8079,44,0
8,8111,44,1
8,8067,44,1
8,8028,44,0
8,8070,44,0
8,4216,23,0
8,4198,23,0
8,4217,23,0
8,4200,23,1
8,4218,43_23,1
8,4219,23,0
8,11147,67,1
8,7483,38,0
8,7484,38,0
8,11890,70,0
8,7353,37,1
8,7364,37,1
8,7348,37,1
8,5540,30,0
8,5522,30,0
8,5425,30,0
8,5496,30,1
8,5449,30,1
8,5448,30,0
8,5599,30,1
8,4170,50_23,0
8,4220,23,0
8,4174,23_50,0
8,4199,23_50,0
8,4172,23,0
8,5435,30,1
8,5617,30,1
8,4221,23,1
8,4222,23,1
8,4154,50_23,0
8,4223,23,0
8,4210,23,0
8,8047,44,0
8,8112,44,0
8,8093,44,1
8,8113,44,1
8,8114,44,0
8,8055,44,1
8,4224,23,1
8,4225,43_23,0
8,4226,43_23,1
8,4201,23_43,1
8,4157,43_23,1
8,8115,44,0
8,8053,44,1
8,8116,44,1
8,8117,44,1
8,7485,38,1
8,7444,38,1
8,11825,70,1
8,11994,70,1
8,11860,70,1
8,11943,70,1
8,10142,55,0
8,10182,55,1
8,10183,55,1
8,10184,55,1
8,12011,70,1
8,11383,68,1
8,11930,70,1
8,11976,70,1
8,11481,68,1
8,7736,41,0
8,7747,41,1
8,7734,41,1
8,7761,41,1
8,7715,41,0
8,7757,41,1
8,7725,41,1
8,7723,41,1
8,7826,42,0
8,7863,42,1
8,7864,42,1
8,7817,42,1
8,7791,42,1
8,6063,33_32,0
8,5974,32_33,1
8,5995,32_33,1
8,6064,32_33,0
8,6065,32,1
8,6066,32,0
8,6001,32,1
8,6067,32,1
8,5936,32,1
8,6493,33,0
8,6532,33,0
8,6533,33,1
8,6534,33,0
8,6535,33,0
8,13835,85,1
8,13773,85,0
8,13774,85,0
8,8033,44,0
8,7258,36,1
8,9740,51,0
8,9698,51,1
8,9697,51,0
8,9728,51,0
8,9690,51,1
8,9754,51,1
8,9706,51,0
8,9720,51,0
8,9742,51,0
8,9755,51,0
8,6947,34,1
8,14243,87,1
8,6948,34,1
8,13942,86,0
8,9538,50,1
8,9539,50,0
8,11355,68,1
8,8532,46,1
8,8947,48,0
8,9049,48,0
8,6536,33,1
8,6530,33,1
8,7649,46_39,0
8,12836,74,0
8,13775,85,1
8,13836,85,1
8,13755,85,1
8,10185,55,1
8,4131,22,1
8,8678,47,0
8,7259,36,1
8,9999,53,0
8,15684,92,0
8,15691,92,0
8,8031,44,1
8,8058,44,1
8,8118,44,1
8,9087,48,1
8,9074,48,1
8,9088,48,1
8,9071,48,1
8,9072,48,1
8,8964,48,1
8,9089,48,0
8,9014,48,0
8,8968,48,0
8,9090,48,0
8,9006,48,1
8,9091,48,0
8,9092,48,1
8,8995,48,1
8,9093,48,0
8,9005,48,1
8,630,4_109,0
8,15805,93,0
8,9973,53,1
8,10923,57,1
8,8242,45_56,0
8,9867,52,0
8,10539,56_93,1
8,631,109_4,0
8,632,109_4,1
8,597,109_4,1
8,633,109_4,1
8,634,109_4,1
8,10073,54,1
8,7367,37_54,0
8,7380,54_37,1
8,7413,54_37,1
8,8308,54_45,1
8,11464,68,1
8,11740,69,1
8,12446,71,1
8,12392,71,1
8,7353,37,0
8,7397,37,1
8,7357,37,1
8,7358,37,1
8,7344,37,1
8,7391,37,1
8,6068,32,1
8,5426,30,0
8,5459,30,1
8,5618,30,1
8,5485,30,1
8,5619,30,0
8,5620,30,1
8,5621,30,1
8,5622,30,0
8,5623,30,1
8,5624,30,0
8,5429,30,0
8,5546,30,1
8,5463,30,0
8,5435,30,0
8,5616,30,1
8,5540,30,1
8,5425,30,0
8,4227,23_43,0
8,4167,50_23,0
8,4174,23_50,0
8,4170,50_23,0
8,4192,23,0
8,4228,23,0
8,4229,23,1
8,8097,44,0
8,11156,67,1
8,7486,38,0
8,7487,38,1
8,7488,38,1
8,7450,38,0
8,7466,38,0
8,8559,46,0
8,8560,46,1
8,8561,46,1
8,8562,46,1
8,12012,70,1
8,12013,70,1
8,11352,68,1
8,11957,70,0
8,12014,70,1
8,11915,70,1
8,12015,70,1
8,10186,55,0
8,10163,55,0
8,6537,33,0
8,6538,33,0
8,6539,33,0
8,6540,33,1
8,6503,33,1
8,6461,33,0
8,6484,33,1
8,6474,33,1
8,6528,33,1
8,6473,33,0
8,6463,33,1
8,6489,33,1
8,6493,33,1
8,6490,33,1
8,6505,33,1
8,6069,32,0
8,6070,32,1
8,6071,32,1
8,6072,32,1
8,6073,32,0
8,6074,32,1
8,6075,32,1
8,5994,32,1
8,6076,32_33,1
8,12011,70,1
8,7865,42,0
8,7789,42,0
8,6949,34,1
8,6950,34,1
8,1490,7_11,1
8,1432,11_7,1
8,6951,35_34_46,0
8,6952,34_46_35,1
8,6924,35_34_46,1
8,6895,34_35_46,1
8,6882,46_34_35,0
8,6953,46_34_35,0
8,6954,34_46_35,0
8,7260,36,0
8,7261,36,1
8,7228,36,1
8,7262,36,1
8,1985,8,1
8,1986,8,1
8,1939,8,0
8,1987,8,1
8,1971,8,0
8,4132,22,1
8,3584,19,1
8,10929,57,1
8,3855,21,1
8,3952,21,0
8,3953,21,1
8,3954,21,1
8,3856,21,0
8,3955,21,1
8,3889,21,1
8,3956,21,0
8,11995,70,0
8,10187,55,1
8,10930,57,1
8,14244,87,0
8,14245,87,1
8,14246,87,1
8,14194,87,1
8,14190,87,1
8,14247,87,1
8,14144,87,1
8,11482,68,1
8,1509,9_7,1
8,1510,7_9,0
8,1442,9_7,1
8,1435,9_7,1
8,1511,7_9,0
8,9534,50,1
8,9540,50,0
8,3242,16,0
8,3473,17,1
8,3474,17,1
8,3243,16,0
8,3244,16,1
8,3475,17,1
8,3476,17,1
8,18,12_1,0
8,19,12_1,1
8,20,1_10,0
8,21,1_12,1
8,22,10_1,1
8,189,44_2,0
8,190,2_47_31,0
8,14248,87,0
8,14249,87,1
8,14250,87,1
8,14251,87,1
8,954,5,1
8,955,5,1
8,4879,27,0
8,4880,27,1
8,4881,27,1
8,4882,27,1
8,5515,30,0
8,5597,30,1
8,5522,30,0
8,5448,30,0
8,5625,30,0
8,5492,30,0
8,5626,30,1
8,5495,30,1
8,5449,30,0
8,5521,30,1
8,4230,23_43,0
8,4231,50_23,0
8,4155,43_23,1
8,4232,23,0
8,4214,23,0
8,4178,23,1
8,8119,44,1
8,7489,38,0
8,7471,38,1
8,7454,38,1
8,7469,38,1
8,11949,70,0
8,11860,70,0
8,12016,70,0
8,11840,70,0
8,11825,70,1
8,11861,70,0
8,11826,70,1
8,10188,55,0
8,10175,55,0
8,10173,55,0
8,10189,55,1
8,10190,55,1
8,10191,55,1
8,8664,47,0
8,8654,47,1
8,8627,47,1
8,8649,47,1
8,9865,52,0
8,9852,52,0
8,9885,52,0
8,9930,52,1
8,9878,52,1
8,9910,52,1
8,9882,52,1
8,9879,52,1
8,7754,41,0
8,7774,41,0
8,7722,41,1
8,7751,41,1
8,7776,41,1
8,7740,41,1
8,7703,41,1
8,7866,42,0
8,7842,42,1
8,7840,42,1
8,7864,42,1
8,7867,42,0
8,7868,42,1
8,7847,42,0
8,7869,42,1
8,7800,42,1
8,6541,33,1
8,6955,34_35_46,1
8,6897,34_46_35,0
8,6956,35_46_34,0
8,6814,34_46_35,0
8,6957,35_46_34,0
8,6929,46_34_35,0
8,6958,46_35_34,0
8,6959,35_34_46,0
8,6799,35_34_46,0
8,6848,35_46_34,1
8,6960,46_35_34,0
8,13837,85,1
8,13766,85,1
8,13964,86,1
8,13995,86,1
8,8516,46,1
8,8553,46,1
8,8548,46,1
8,8563,46,1
8,8539,46,1
8,8118,44,0
8,8120,44,1
8,8082,44,1
8,8051,44,1
8,10000,53,0
8,10001,53,1
8,10002,53,0
8,10003,53,1
8,10004,53,1
8,10005,53,1
8,9094,48,1
8,9095,48,1
8,9096,48,1
8,8974,48,0
8,9030,48,1
8,9078,48,0
8,5493,30,1
8,4233,23_50,0
8,4201,23_43,1
8,11891,70,1
8,7810,42,1
8,6816,34_46_35,0
8,6890,46_35_34,0
8,6818,46_35_34,1
8,6811,46_35_34,0
8,6961,46_34_35,0
8,6858,34_35_46,1
8,6806,34_46_35,0
8,6962,34_46_35,0
8,6963,46_34_35,0
8,6833,34_46_35,0
8,6964,35_34_46,1
8,9097,48,0
8,9011,48,0
8,9003,48,1
8,8992,48,0
8,9049,48,1
8,9073,48,1
8,9029,48,0
8,9072,48,0
8,8949,48,1
8,9098,48,1
8,9001,48,0
8,8981,48,0
8,8980,48,1
8,9099,48,0
8,9075,48,0
8,9100,48,1
8,9705,51,1
8,9716,51,1
8,9736,51,1
8,9730,51,1
8,9706,51,1
8,3929,21,0
8,6819,35_46_34,1
8,6902,34_46_35,1
8,6965,34_35_46,1
8,6931,46_35_34,1
8,9414,49,0
8,9415,49,0
8,9416,49,0
8,9399,49,1
8,9417,49,1
8,9418,49,1
8,3901,21,1
8,3921,21,1
8,7688,39_46,0
8,1439,7_12,1
8,1502,12_7,1
8,2955,15,1
8,2974,15,0
8,1930,44_8,0
8,956,5,1
8,15143,88,1
8,15221,88,1
8,15222,88,1
8,9101,48,0
8,9102,48,1
8,9103,48,1
8,9104,48,1
8,12869,75,0
8,12870,75,0
8,12871,75,0
8,443,3,0
8,1112,11_6,1
8,13542,83,1
8,13393,81,1
8,8976,48,1
8,9020,48,0
8,8962,48,1
8,8973,48,1
8,8979,48,1
8,4412,25,1
8,4636,26,1
8,13399,81,1
8,9105,48,0
8,9054,48,1
8,9043,48,0
8,9106,48,1
8,9107,48,1
8,8994,48,1
8,9108,48,1
8,9109,48,1
8,9110,48,1
8,8095,44,0
8,8631,47,0
8,1387,7_9,1
8,1441,7_9,1
8,2222,10,0
8,2385,12,1
8,2223,10,0
8,4637,26,1
8,4638,26,1
8,4639,26,1
8,4640,26,1
8,12872,75,0
3021,7398,37_54,1
3021,8464,45_54,0
2638,6271,32_33,1
2638,6201,33_32,1
2638,6293,32_33,1
2638,6267,32_33,1
2638,6202,32_33,1
2638,14166,87,1
2638,14200,87,1
2638,14160,87,0
2638,14107,87,1
2638,14201,87,1
2638,14115,87,1
2638,14309,87,1
2638,14445,87,1
2638,6528,33,1
2638,6527,33,1
2638,6495,33,1
2638,6465,33,1
2638,6506,33,1
830,11761,69,1
830,11762,69,1
830,11746,69,1
830,11754,69,1
830,11750,69,1
830,12460,71,0
830,12381,71,1
830,12344,71,0
830,12490,71,1
830,12333,71,1
830,12433,71,1
830,12337,71,1
830,12335,71,0
830,12395,71,0
830,12466,71,1
830,11162,67,0
830,11150,67,1
830,11190,67,0
830,11142,67,1
830,11177,67,1
830,11128,67,1
830,11135,67,1
830,11180,67,1
830,7460,38,1
830,12336,71,1
830,12343,71,0
830,12397,71,1
830,12382,71,1
830,12352,71,1
830,12364,71,0
830,12357,71,0
830,12355,71,1
830,12412,71,1
830,12368,71,1
830,12391,71,1
830,12356,71,1
830,7500,38,1
830,7488,38,1
830,7435,38,0
830,7509,38,0
830,7498,38,0
830,7516,38,1
830,7459,38,0
830,7515,38,1
830,7495,38,1
830,7447,38,1
830,7802,42,0
830,7829,42,0
830,7847,42,1
830,7811,42,0
830,7461,38,0
830,7474,38,1
830,7486,38,1
830,7465,38,1
830,7463,38,1
830,7448,38,1
830,7902,42,0
830,7926,42,1
830,7797,42,1
830,7915,42,1
830,7923,42,1
830,7837,42,1
830,9119,48,1
830,8962,48,0
830,9098,48,1
830,9132,48,1
830,9011,48,1
830,9097,48,0
830,8974,48,1
830,8964,48,0
830,9020,48,0
830,9003,48,1
830,8710,47,0
830,8193,44,1
830,8702,47,1
830,8867,47,1
830,359,44_2,1
830,8851,47,1
830,9002,48,0
830,9030,48,0
830,9072,48,0
830,9120,48,1
830,9169,48,1
830,9038,48,1
830,8992,48,1
830,9050,48,1
830,8647,47,1
830,8684,47,1
830,8661,47,1
830,8683,47,1
830,8655,47,1
830,8681,47,0
830,8664,47,1
830,8676,47,0
830,8640,47,0
736,5696,30,1
736,5601,30,1
736,5458,30,0
736,5691,30,1
736,5526,30,1
736,5640,30,1
736,5527,30,1
736,5763,30,1
736,5488,30,1
736,5663,30,0
736,5450,30,1
736,8802,47,0
736,5598,30,0
736,5557,30,0
736,5603,30,0
736,5495,30,0
736,5617,30,0
736,5494,30,0
736,5496,30,0
736,5493,30,0
736,145,2_44,0
736,201,44_2,0
736,5638,30,0
736,5594,30,0
736,5489,30,0
736,5615,30,1
736,5712,30,1
736,5591,30,1
736,5462,30,1
736,5666,30,1
736,5476,30,0
736,5540,30,0
736,5599,30,0
736,5625,30,1
736,5492,30,0
736,5655,30,1
736,5522,30,0
736,5533,30,0
736,5575,30,1
736,5463,30,0
736,5435,30,0
736,5471,30,1
736,5521,30,0
2186,13936,86,1
2186,6054,32,1
2186,6623,33,1
2186,6749,33,1
2186,6513,33,1
2186,6666,33,1
2186,6514,33,1
2186,5589,30,0
2186,7770,41,0
2186,10081,54,1
2186,8271,54_45,1
2186,10087,54,1
2186,10067,54,1
2186,7386,54_37,1
2186,11570,68,1
2186,11442,68,1
2186,11587,68,1
2186,11351,68,0
2186,11611,68,1
2186,11504,68,0
2186,11634,68,0
2186,11548,68,1
2186,11626,68,1
2186,11364,68,1
2186,11601,68,1
2186,11594,68,1
2186,12397,71,1
2186,12424,71,0
2186,12373,71,1
2186,12392,71,0
2186,12362,71,1
2186,12495,71,1
2186,12374,71,1
2186,12466,71,1
2186,12354,71,1
1868,3578,19,0
1868,3632,19,0
1868,3561,19,0
1868,3563,19,1
1868,3637,19,1
1868,3236,17_16,0
1868,3414,16_17,0
1868,3415,16_17,0
1868,3421,16_17,0
1868,3332,17_16,0
1868,3333,17_16,1
1868,3581,19,1
1868,3530,18,1
1868,4534,25,0
1868,4405,25,0
1868,4415,25,0
1868,4597,25,0
1868,4516,25,1
1868,4444,25,0
1868,4453,25,1
1868,4517,25,0
1868,14173,87,0
1868,14714,87,1
1868,14715,87,1
